"","longitude","latitude","Bio_1_2006_2016_average","Bio_5_2006_2016_average","Bio_6_2006_2016_average","Bio_13_2006_2016_average","Bio_15_2006_2016_average","Bio_18_2006_2016_average","Bio_19_2006_2016_average","Hyde_Year_2005"
"12509",11.182537,47.649605,8.57083320617676,23.4727268218994,-4.97272729873657,175.836364746094,51.7998199462891,397.718200683594,160.709091186523,0.20803160984244
"5730",6.09596,47.04377,9.7037878036499,24.5818195343018,-2.50909090042114,193.472732543945,47.6014213562012,283.645446777344,278.772735595703,0.494410657616276
"33647",6.21957,44.69732,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"7872",6.34568,44.69358,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"4899",6.8561,44.7671,4.40984869003296,17.1727275848389,-6.52727270126343,253.663635253906,57.9245834350586,333.899993896484,263.818176269531,0.32823995825469
"28888",6.35103,44.78353,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"15563",6.61517,44.95548,4.40984869003296,17.1727275848389,-6.52727270126343,253.663635253906,57.9245834350586,333.899993896484,263.818176269531,0.32823995825469
"24198",6.90609,45.48655,3.57386374473572,16.2727279663086,-7.34545469284058,267.209106445312,49.0071907043457,415.827270507812,310.618194580078,0.29368294543996
"5239",7.09871,48.09412,9.4814395904541,24.6272735595703,-2.80000019073486,156.209091186523,45.8387565612793,267.418182373047,204.545455932617,0.275525198229156
"8288",6.06529,46.50395,7.47840929031372,22.0272731781006,-4.47272729873657,216.045455932617,47.5088424682617,342.654541015625,301.372741699219,0.376366373081206
"24507",6.21957,44.69732,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"22243",6.75994,45.2211,3.57386374473572,16.2727279663086,-7.34545469284058,267.209106445312,49.0071907043457,415.827270507812,310.618194580078,0.29368294543996
"23712",6.47177,44.6897,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"35069",6.47177,44.6897,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"14650",6.63267,45.22532,3.57386374473572,16.2727279663086,-7.34545469284058,267.209106445312,49.0071907043457,415.827270507812,310.618194580078,0.29368294543996
"29095",7.06946,44.21862,8.43106079101562,21.1363639831543,-2.74545454978943,214.018188476562,65.1868057250977,227.218185424805,211.272735595703,0.347449010377006
"29136",7.06946,44.21862,8.43106079101562,21.1363639831543,-2.74545454978943,214.018188476562,65.1868057250977,227.218185424805,211.272735595703,0.347449010377006
"25115",6.48849,44.95953,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"11933",7.24728,48.26907,9.4814395904541,24.6272735595703,-2.80000019073486,156.209091186523,45.8387565612793,267.418182373047,204.545455932617,0.275525198229156
"26770",6.35103,44.78353,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"8863",7.22565,47.99951,10.2412881851196,25.4727268218994,-2.24545454978943,167.381820678711,46.4898910522461,289.963653564453,208.918182373047,0.347964675255866
"15432",7.12677,48.45353,9.4814395904541,24.6272735595703,-2.80000019073486,156.209091186523,45.8387565612793,267.418182373047,204.545455932617,0.275525198229156
"36821",6.81339,44.13771,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"36984",6.89977,45.39661,3.57386374473572,16.2727279663086,-7.34545469284058,267.209106445312,49.0071907043457,415.827270507812,310.618194580078,0.29368294543996
"19954",6.62098,45.04543,3.57386374473572,16.2727279663086,-7.34545469284058,267.209106445312,49.0071907043457,415.827270507812,310.618194580078,0.29368294543996
"15129",6.63853,45.31527,3.57386374473572,16.2727279663086,-7.34545469284058,267.209106445312,49.0071907043457,415.827270507812,310.618194580078,0.29368294543996
"19768",7.43731,44.11421,8.43106079101562,21.1363639831543,-2.74545454978943,214.018188476562,65.1868057250977,227.218185424805,211.272735595703,0.347449010377006
"29409",6.22472,44.78728,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"15978",5.47446,44.98672,9.53219699859619,24.3272724151611,-2.39090919494629,199.481826782227,59.8607406616211,238.800003051758,222.990921020508,0.303996660124796
"5737",6.95111,47.91895,9.16250038146973,24.0363636016846,-2.96363639831543,185.645462036133,46.6277122497559,289.936370849609,253.06364440918,0.282360755441646
"22351",6.21957,44.69732,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"32520",6.22472,44.78728,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"12884",5.80928,46.60062,10.189772605896,25.4181823730469,-2.17272734642029,176.763641357422,48.349235534668,248.509094238281,244.700012207031,0.4234448822296
"7037",6.48849,44.95953,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"30571",6.65033,45.49516,3.57386374473572,16.2727279663086,-7.34545469284058,267.209106445312,49.0071907043457,415.827270507812,310.618194580078,0.29368294543996
"14740",6.83768,44.49734,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"22690",6.34568,44.69358,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"14739",6.7239,44.6815,4.40984869003296,17.1727275848389,-6.52727270126343,253.663635253906,57.9245834350586,333.899993896484,263.818176269531,0.32823995825469
"1321",6.94446,44.22319,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"962",6.94446,44.22319,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"10974",7.09871,48.09412,9.4814395904541,24.6272735595703,-2.80000019073486,156.209091186523,45.8387565612793,267.418182373047,204.545455932617,0.275525198229156
"15073",6.75994,45.2211,3.57386374473572,16.2727279663086,-7.34545469284058,267.209106445312,49.0071907043457,415.827270507812,310.618194580078,0.29368294543996
"15319",7.10569,48.18398,9.4814395904541,24.6272735595703,-2.80000019073486,156.209091186523,45.8387565612793,267.418182373047,204.545455932617,0.275525198229156
"22238",6.34034,44.60364,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"26273",6.22472,44.78728,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"8265",6.91879,45.66642,3.69015169143677,16.745454788208,-7.45454549789429,273.118194580078,46.9824905395508,452.227294921875,345.154541015625,0.212825181910127
"26887",6.91243,45.57649,3.69015169143677,16.745454788208,-7.45454549789429,273.118194580078,46.9824905395508,452.227294921875,345.154541015625,0.212825181910127
"21042",6.46623,44.59976,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"2619",6.8255,44.31752,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"3346",6.4829,44.86958,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"1387",6.21957,44.69732,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"21374",6.34568,44.69358,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"34616",6.63853,45.31527,3.57386374473572,16.2727279663086,-7.34545469284058,267.209106445312,49.0071907043457,415.827270507812,310.618194580078,0.29368294543996
"22709",7.56203,44.10908,10.4814395904541,23.1363639831543,-0.918181836605072,206.69091796875,68.0526428222656,194.81819152832,220.181823730469,0.444107281682479
"33737",6.70026,44.32181,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"9513",6.22472,44.78728,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"7435",7.09871,48.09412,9.4814395904541,24.6272735595703,-2.80000019073486,156.209091186523,45.8387565612793,267.418182373047,204.545455932617,0.275525198229156
"29242",6.81943,44.22761,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"31219",6.90609,45.48655,3.57386374473572,16.2727279663086,-7.34545469284058,267.209106445312,49.0071907043457,415.827270507812,310.618194580078,0.29368294543996
"31156",6.8561,44.7671,4.40984869003296,17.1727275848389,-6.52727270126343,253.663635253906,57.9245834350586,333.899993896484,263.818176269531,0.32823995825469
"17028",6.95072,44.31309,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"34796",6.34568,44.69358,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"8718",11.489983,47.334633,3.96439409255981,17.0272731781006,-8.30909156799316,229.854553222656,43.1929321289062,503.818176269531,277.399993896484,0.329489395934192
"35538",13.986928,45.470731,13.8662881851196,28.8909091949463,0.700000047683716,218.609100341797,63.6766815185547,247.481826782227,245.836364746094,0.465797656144268
"36957",6.77211,45.40099,3.57386374473572,16.2727279663086,-7.34545469284058,267.209106445312,49.0071907043457,415.827270507812,310.618194580078,0.29368294543996
"31764",6.35103,44.78353,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"37115",6.77822,45.49093,3.57386374473572,16.2727279663086,-7.34545469284058,267.209106445312,49.0071907043457,415.827270507812,310.618194580078,0.29368294543996
"35451",6.60938,44.86554,4.40984869003296,17.1727275848389,-6.52727270126343,253.663635253906,57.9245834350586,333.899993896484,263.818176269531,0.32823995825469
"17291",6.81943,44.22761,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"24047",6.91243,45.57649,3.69015169143677,16.745454788208,-7.45454549789429,273.118194580078,46.9824905395508,452.227294921875,345.154541015625,0.212825181910127
"9775",6.47177,44.6897,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"25843",5.7101,47.23364,11.1223487854004,26.2909088134766,-1.25454545021057,173.109085083008,50.0748901367188,232.236373901367,243.472732543945,0.525891991136956
"19858",6.69439,44.23189,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"684",6.48849,44.95953,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"31221",6.90609,45.48655,3.57386374473572,16.2727279663086,-7.34545469284058,267.209106445312,49.0071907043457,415.827270507812,310.618194580078,0.29368294543996
"37142",6.47177,44.6897,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"3724",6.8255,44.31752,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"28418",7.06946,44.21862,8.43106079101562,21.1363639831543,-2.74545454978943,214.018188476562,65.1868057250977,227.218185424805,211.272735595703,0.347449010377006
"26508",6.68855,44.14198,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"33805",7.03394,45.48203,5.95530319213867,18.9181823730469,-5.40909099578857,250.281814575195,50.3199424743652,391.80908203125,302.636383056641,0.426465525887919
"17645",6.81339,44.13771,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"12690",7.26182,48.44875,9.4814395904541,24.6272735595703,-2.80000019073486,156.209091186523,45.8387565612793,267.418182373047,204.545455932617,0.275525198229156
"12305",5.86617,47.68027,10.9227275848389,26.0272731781006,-1.36363637447357,164.981826782227,49.8053092956543,223.363647460938,239,0.633341767028851
"20074",6.62682,45.13537,3.57386374473572,16.2727279663086,-7.34545469284058,267.209106445312,49.0071907043457,415.827270507812,310.618194580078,0.29368294543996
"17267",6.3672,45.05339,5.47727298736572,19,-5.78181838989258,248.590911865234,50.957088470459,359.845458984375,287.063629150391,0.21662602359759
"19275",5.9816,44.97428,7.09507608413696,21.0363636016846,-4.31818199157715,222.154556274414,57.7326469421387,283.163635253906,252.772735595703,0.31127634801411
"19310",5.9816,44.97428,7.09507608413696,21.0363636016846,-4.31818199157715,222.154556274414,57.7326469421387,283.163635253906,252.772735595703,0.31127634801411
"26238",6.4829,44.86958,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"20452",6.68855,44.14198,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"6769",6.48849,44.95953,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"20939",6.34034,44.60364,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
"19025",6.83768,44.49734,6.38484859466553,19.254545211792,-4.65454578399658,231.390914916992,63.768482208252,262.290924072266,232.009094238281,0.337464908639945
"34114",7.43031,44.02435,8.43106079101562,21.1363639831543,-2.74545454978943,214.018188476562,65.1868057250977,227.218185424805,211.272735595703,0.347449010377006
"30285",15.224733,44.339046,12.5011367797852,28.5727272033691,-1.55454552173615,218.62727355957,63.3687858581543,177,299.272735595703,0.315045825047358
"890",6.95782,48.00883,9.54962158203125,24.5727272033691,-2.58181834220886,159.31819152832,46.5359230041504,252.263641357422,219.863647460938,0.308695765132992
"23997",6.34568,44.69358,5.377272605896,18.6727275848389,-5.72727298736572,241.590911865234,56.9783020019531,315.263641357422,254.390914916992,0.335235488141185
